"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction"
"TS","RN","Volts","degC","%","m/s","m/s","deg"
"","","Min","Avg","Smp","Avg","Max","Smp"
"2026-03-04 00:00:00",2063,12.73,-7.758,89.1,5.714,7.23,19
"2026-03-04 00:01:00",2064,12.73,-7.831,89.2,6.722,7.197,24.82
"2026-03-04 00:02:00",2065,12.73,-7.687,89.5,5.109,6.031,10.19
"2026-03-04 00:03:00",2066,12.73,-7.778,88,4.482,4.865,22.31
"2026-03-04 00:04:00",2067,12.73,-7.874,87.7,5.637,6.364,11.83
"2026-03-04 00:05:00",2068,12.73,-7.84,87.6,5.067,5.398,44.09
"2026-03-04 00:06:00",2069,12.73,-7.925,86.4,5.859,8.33,7.147
"2026-03-04 00:07:00",2070,12.73,-7.939,87.3,7.791,8.5,13.38
"2026-03-04 00:08:00",2071,12.73,-7.823,87.8,7.847,9.76,24.63
"2026-03-04 00:09:00",2072,12.73,-7.627,87.6,6.22,7.031,14.2
"2026-03-04 00:10:00",2073,12.73,-7.486,87.1,6.011,7.264,4.153
"2026-03-04 00:11:00",2074,12.73,-7.463,86.4,6.653,7.364,12.05
"2026-03-04 00:12:00",2075,12.73,-7.525,85.4,5.462,5.831,13.96
"2026-03-04 00:13:00",2076,12.73,-7.625,85.4,4.834,5.498,46.21
"2026-03-04 00:14:00",2077,12.73,-7.837,84.8,2.949,3.399,110
"2026-03-04 00:15:00",2078,12.73,-8.01,84.9,1.608,2.666,27.6
"2026-03-04 00:16:00",2079,12.73,-8.17,84.7,1.733,2.766,97.9
"2026-03-04 00:17:00",2080,12.73,-8.27,85,1.419,2.599,88.6
"2026-03-04 00:18:00",2081,12.73,-8.32,85.4,0.283,1,76.35
"2026-03-04 00:19:00",2082,12.73,-8.32,85.5,0,0,97.8
"2026-03-04 00:20:00",2083,12.73,-8.39,85.3,0,0,54.23
"2026-03-04 00:21:00",2084,12.73,-8.46,85.6,0,0,75.19
"2026-03-04 00:22:00",2085,12.73,-8.51,85.6,0,0,107.6
"2026-03-04 00:23:00",2086,12.73,-8.58,85.3,0,0,108.2
"2026-03-04 00:24:00",2087,12.73,-8.68,85,0,0,160.4
"2026-03-04 00:25:00",2088,12.73,-8.91,83.8,0,0,174.1
"2026-03-04 00:26:00",2089,12.72,-9.17,83.9,0,0,174.4
"2026-03-04 00:27:00",2090,12.73,-9.38,84.6,0,0,174.4
"2026-03-04 00:28:00",2091,12.72,-9.44,85.7,0,0,174.4
"2026-03-04 00:29:00",2092,12.72,-9.44,86.2,0,0,174.4
"2026-03-04 00:30:00",2093,12.72,-9.42,86.7,0,0,174.4
"2026-03-04 00:31:00",2094,12.72,-9.35,87.1,0,0,174.1
"2026-03-04 00:32:00",2095,12.72,-9.18,87.7,0,0,62.74
"2026-03-04 00:33:00",2096,12.72,-9.02,88.2,0.008,0.1,62.64
"2026-03-04 00:34:00",2097,12.72,-8.86,88.6,0.802,1.066,49.31
"2026-03-04 00:35:00",2098,12.72,-8.7,89.1,1.871,3.365,36.51
"2026-03-04 00:36:00",2099,12.72,-8.5,90.1,3.143,3.965,35.5
"2026-03-04 00:37:00",2100,12.72,-8.34,90.2,3.604,4.432,19.9
"2026-03-04 00:38:00",2101,12.72,-8.16,90.2,3.823,4.598,50.18
"2026-03-04 00:39:00",2102,12.72,-8.01,90.3,4.576,6.131,49.6
"2026-03-04 00:40:00",2103,12.72,-7.773,90.4,4.862,6.064,38.25
"2026-03-04 00:41:00",2104,12.72,-7.569,90.3,2.607,4.498,31.93
"2026-03-04 00:42:00",2105,12.72,-7.495,90,2.174,3.432,40.55
"2026-03-04 00:43:00",2106,12.72,-7.478,89.6,3.86,4.565,20.72
"2026-03-04 00:44:00",2107,12.72,-7.497,89.1,3.918,4.665,49.63
"2026-03-04 00:45:00",2108,12.72,-7.633,88.2,2.738,3.265,56.99
"2026-03-04 00:46:00",2109,12.72,-7.831,87,3.232,4.165,59.68
"2026-03-04 00:47:00",2110,12.72,-7.825,87.8,4.942,5.498,64.53
"2026-03-04 00:48:00",2111,12.72,-7.741,88.5,4.798,5.831,84.2
"2026-03-04 00:49:00",2112,12.72,-7.783,88.3,2.718,3.565,93.7
"2026-03-04 00:50:00",2113,12.72,-7.837,88,1.286,1.733,93.9
"2026-03-04 00:51:00",2114,12.72,-7.837,88.2,1.011,1.599,93.8
"2026-03-04 00:52:00",2115,12.72,-7.738,88.8,2.28,3.399,76.46
"2026-03-04 00:53:00",2116,12.72,-7.61,89,5.584,12.56,61.37
"2026-03-04 00:54:00",2117,12.72,-7.446,89.2,7.802,12.83,71.27
"2026-03-04 00:55:00",2118,12.72,-7.324,88.3,6.906,7.63,74.82
"2026-03-04 00:56:00",2119,12.72,-7.36,87.3,6.386,7.564,84.5
"2026-03-04 00:57:00",2120,12.72,-7.252,86.9,6.989,8.76,78.18
"2026-03-04 00:58:00",2121,12.72,-7.141,85.5,7.208,8.43,57.58
"2026-03-04 00:59:00",2122,12.72,-7.123,84.7,8.65,10.76,63.13
"2026-03-04 01:00:00",2123,12.72,-7.145,85.5,8.82,9.93,60.81
"2026-03-04 01:01:00",2124,12.72,-7.171,85.1,5.992,7.597,47.51
"2026-03-04 01:02:00",2125,12.72,-7.407,84.8,3.985,4.365,53.13
"2026-03-04 01:03:00",2126,12.72,-7.606,85.5,4.193,4.532,48.01
"2026-03-04 01:04:00",2127,12.72,-7.731,86.2,5.081,7.164,83.3
"2026-03-04 01:05:00",2128,12.72,-7.592,86.8,7.155,8.73,75.64
"2026-03-04 01:06:00",2129,12.72,-7.499,86.6,10,11.46,82.8
"2026-03-04 01:07:00",2130,12.72,-7.374,86.6,9.78,10.8,82.6
"2026-03-04 01:08:00",2131,12.72,-7.266,86.9,9.41,10.43,62.19
"2026-03-04 01:09:00",2132,12.72,-7.265,86.9,9.33,11.3,81.3
"2026-03-04 01:10:00",2133,12.72,-7.325,87.1,7.8,9.6,79.22
"2026-03-04 01:11:00",2134,12.72,-7.396,87.5,6.994,8.23,59.63
"2026-03-04 01:12:00",2135,12.72,-7.436,87.8,8.06,9.86,49.75
"2026-03-04 01:13:00",2136,12.72,-7.484,88.1,8.13,8.83,42.96
"2026-03-04 01:14:00",2137,12.72,-7.485,88.8,9.77,12.16,75.81
"2026-03-04 01:15:00",2138,12.72,-7.411,89,10.3,11.86,84.4
"2026-03-04 01:16:00",2139,12.72,-7.325,88.8,9.21,10.63,70.52
"2026-03-04 01:17:00",2140,12.72,-7.257,88.5,9.43,10.7,73.93
"2026-03-04 01:18:00",2141,12.72,-7.144,88.3,9.76,11.2,76.46
"2026-03-04 01:19:00",2142,12.72,-7.079,87.9,8.95,9.8,70.96
"2026-03-04 01:20:00",2143,12.72,-7.127,87.9,8.78,9.3,78.78
"2026-03-04 01:21:00",2144,12.72,-7.084,88.2,9.55,10.46,76.27
"2026-03-04 01:22:00",2145,12.72,-6.971,88,9.23,10.4,86
"2026-03-04 01:23:00",2146,12.72,-7.006,87.8,9.1,10.66,90.1
"2026-03-04 01:24:00",2147,12.72,-7.048,88.1,6.475,7.664,91.5
"2026-03-04 01:25:00",2148,12.72,-7.116,88.2,6,6.931,90.2
"2026-03-04 01:26:00",2149,12.72,-7.134,88.4,6.484,7.197,82.7
"2026-03-04 01:27:00",2150,12.72,-7.176,88.6,5.937,6.431,62.28
"2026-03-04 01:28:00",2151,12.72,-7.272,88.6,5.323,5.831,30.72
"2026-03-04 01:29:00",2152,12.72,-7.38,88.7,4.704,5.398,34.2
"2026-03-04 01:30:00",2153,12.72,-7.437,88.9,3.218,3.998,43.9
"2026-03-04 01:31:00",2154,12.72,-7.488,89.1,2.557,4.931,43.66
"2026-03-04 01:32:00",2155,12.72,-7.483,89.5,5.542,7.597,59.51
"2026-03-04 01:33:00",2156,12.72,-7.46,89.8,7.38,9.06,70.98
"2026-03-04 01:34:00",2157,12.72,-7.452,90.3,8.2,9.3,51.32
"2026-03-04 01:35:00",2158,12.72,-7.486,90.4,8.65,9.63,53.88
"2026-03-04 01:36:00",2159,12.72,-7.574,90.5,9.72,10.96,54.92
"2026-03-04 01:37:00",2160,12.72,-7.63,90.7,9.27,10.73,63.32
"2026-03-04 01:38:00",2161,12.72,-7.653,91,7.858,10.13,69.31
"2026-03-04 01:39:00",2162,12.72,-7.497,91.2,9.94,11.86,81.6
"2026-03-04 01:40:00",2163,12.72,-7.372,91.3,10.18,11.33,79.36
"2026-03-04 01:41:00",2164,12.72,-7.31,91,8.03,9.83,64.67
"2026-03-04 01:42:00",2165,12.72,-7.35,90.6,8.11,9.46,69
"2026-03-04 01:43:00",2166,12.72,-7.367,90.4,8.03,9.63,58.54
"2026-03-04 01:44:00",2167,12.72,-7.469,90.2,7.952,9.4,53.37
"2026-03-04 01:45:00",2168,12.72,-7.591,90.1,6.306,7.297,55.06
"2026-03-04 01:46:00",2169,12.72,-7.676,90.1,6.642,7.197,57.89
"2026-03-04 01:47:00",2170,12.72,-7.687,90.4,6.858,7.497,57.55
"2026-03-04 01:48:00",2171,12.72,-7.764,91,7.344,9.03,57.91
"2026-03-04 01:49:00",2172,12.72,-7.704,91.2,8.27,9.16,56.78
"2026-03-04 01:50:00",2173,12.72,-7.65,91.2,8.44,9.1,57.38
"2026-03-04 01:51:00",2174,12.72,-7.642,90.9,6.842,7.397,55.66
"2026-03-04 01:52:00",2175,12.72,-7.668,90.5,5.953,6.431,59.84
"2026-03-04 01:53:00",2176,12.72,-7.697,90.4,4.776,5.664,67.28
"2026-03-04 01:54:00",2177,12.72,-7.745,90.1,4.582,5.098,68.25
"2026-03-04 01:55:00",2178,12.72,-7.804,90.1,5.567,6.464,79.55
"2026-03-04 01:56:00",2179,12.72,-7.799,90.2,6.708,7.864,70.56
"2026-03-04 01:57:00",2180,12.72,-7.78,90.2,5.484,6.631,86.4
"2026-03-04 01:58:00",2181,12.72,-7.811,90.1,4.251,6.531,61.82
"2026-03-04 01:59:00",2182,12.72,-7.782,90.2,5.065,6.297,75.85
"2026-03-04 02:00:00",2183,12.72,-7.739,90.1,4.656,6.397,64.11
"2026-03-04 02:01:00",2184,12.72,-7.689,90.3,5.8,6.164,48.73
"2026-03-04 02:02:00",2185,12.72,-7.655,90.2,4.348,5.231,50.04
"2026-03-04 02:03:00",2186,12.72,-7.703,89.9,4.601,6.031,60.18
"2026-03-04 02:04:00",2187,12.72,-7.666,89.9,3.043,4.098,66.75
"2026-03-04 02:05:00",2188,12.72,-7.559,89.9,3.687,4.931,74.91
"2026-03-04 02:06:00",2189,12.72,-7.525,89.5,2.091,2.632,76.16
"2026-03-04 02:07:00",2190,12.72,-7.598,88.8,1.563,1.733,76.5
"2026-03-04 02:08:00",2191,12.72,-7.533,88.6,2.171,2.432,92
"2026-03-04 02:09:00",2192,12.72,-7.573,88,2.654,4.698,123.1
"2026-03-04 02:10:00",2193,12.72,-7.53,87.2,3.168,4.498,60.03
"2026-03-04 02:11:00",2194,12.72,-7.522,86.1,3.712,4.965,62.16
"2026-03-04 02:12:00",2195,12.72,-7.532,84.5,5.775,6.531,60.03
"2026-03-04 02:13:00",2196,12.72,-7.728,82.2,6.259,6.631,55.44
"2026-03-04 02:14:00",2197,12.72,-7.705,83.8,5.559,6.364,58.29
"2026-03-04 02:15:00",2198,12.72,-7.649,83.4,3.929,4.898,37.04
"2026-03-04 02:16:00",2199,12.72,-7.825,82.1,1.949,2.499,26.13
"2026-03-04 02:17:00",2200,12.72,-7.989,83.5,3.549,4.132,28.59
"2026-03-04 02:18:00",2201,12.72,-7.93,84.8,3.138,3.832,34.82
"2026-03-04 02:19:00",2202,12.72,-7.887,85.4,2.621,3.532,46.03
"2026-03-04 02:20:00",2203,12.72,-7.887,85.4,1.797,2.732,41.87
"2026-03-04 02:21:00",2204,12.72,-7.884,85.6,2.016,2.799,35.11
"2026-03-04 02:22:00",2205,12.72,-7.856,86.3,2.413,2.899,29.73
"2026-03-04 02:23:00",2206,12.72,-7.813,86.4,1.866,2.066,62.08
"2026-03-04 02:24:00",2207,12.72,-7.839,86.5,1.483,2.999,58.13
"2026-03-04 02:25:00",2208,12.72,-7.813,86.8,2.166,2.599,42.62
"2026-03-04 02:26:00",2209,12.72,-7.804,86.9,4.232,4.798,67.62
"2026-03-04 02:27:00",2210,12.72,-7.774,86.8,4.429,4.865,58.1
"2026-03-04 02:28:00",2211,12.72,-7.802,86.6,4.681,5.464,59.62
"2026-03-04 02:29:00",2212,12.72,-7.817,86.2,5.092,5.831,61.7
"2026-03-04 02:30:00",2213,12.72,-7.811,86.7,6.745,7.564,64.48
"2026-03-04 02:31:00",2214,12.72,-7.584,87.1,7.142,9.03,70.97
"2026-03-04 02:32:00",2215,12.72,-7.433,86.9,5.448,6.264,81.3
"2026-03-04 02:33:00",2216,12.72,-7.388,85.7,5.82,6.497,74.98
"2026-03-04 02:34:00",2217,12.72,-7.448,84.8,4.718,5.598,61.1
"2026-03-04 02:35:00",2218,12.72,-7.563,85,4.917,6.198,56.75
"2026-03-04 02:36:00",2219,12.72,-7.631,85,4.601,5.065,73.94
"2026-03-04 02:37:00",2220,12.72,-7.758,84.9,3.485,3.798,57.09
"2026-03-04 02:38:00",2221,12.72,-7.852,85.3,3.332,3.632,52.53
"2026-03-04 02:39:00",2222,12.72,-7.869,85.8,4.246,6.997,65.47
"2026-03-04 02:40:00",2223,12.72,-7.759,86.7,6.944,8.2,52.14
"2026-03-04 02:41:00",2224,12.72,-7.668,86.6,5.448,6.198,48.52
"2026-03-04 02:42:00",2225,12.72,-7.727,86.1,5.351,6.231,57.45
"2026-03-04 02:43:00",2226,12.72,-7.719,86.2,5.592,6.364,51.15
"2026-03-04 02:44:00",2227,12.72,-7.767,86.2,6.339,6.864,58.73
"2026-03-04 02:45:00",2228,12.72,-7.761,86.3,5.084,6.131,52.48
"2026-03-04 02:46:00",2229,12.72,-7.79,86.1,5.117,6.497,52.62
"2026-03-04 02:47:00",2230,12.72,-7.846,85.9,5.759,7.83,51.1
"2026-03-04 02:48:00",2231,12.71,-7.73,87,7.319,9.13,67.64
"2026-03-04 02:49:00",2232,12.72,-7.56,86.6,6.708,7.63,70.9
"2026-03-04 02:50:00",2233,12.72,-7.444,86.2,6.128,8.43,62.5
"2026-03-04 02:51:00",2234,12.72,-7.37,85.9,7.325,8.5,52.57
"2026-03-04 02:52:00",2235,12.71,-7.395,85.1,6.014,7.13,65.18
"2026-03-04 02:53:00",2236,12.72,-7.498,84.7,5.478,6.064,69.89
"2026-03-04 02:54:00",2237,12.71,-7.568,85.1,5.875,6.831,64.14
"2026-03-04 02:55:00",2238,12.71,-7.538,85.3,7.006,8.1,59.94
"2026-03-04 02:56:00",2239,12.72,-7.345,84.6,6.486,8.83,41.32
"2026-03-04 02:57:00",2240,12.72,-7.231,83.5,7.539,8.86,59.17
"2026-03-04 02:58:00",2241,12.72,-7.22,83.9,8,8.96,54.92
"2026-03-04 02:59:00",2242,12.72,-7.206,83.7,6.981,8.33,56.36
"2026-03-04 03:00:00",2243,12.72,-7.242,83.4,7.519,8.5,58.27
"2026-03-04 03:01:00",2244,12.72,-7.268,83.5,6.47,7.63,78.08
"2026-03-04 03:02:00",2245,12.72,-7.197,84.3,7.033,7.864,56.17
"2026-03-04 03:03:00",2246,12.72,-7.194,83.8,5.026,5.698,55.38
"2026-03-04 03:04:00",2247,12.72,-7.199,84.8,5.098,5.931,54.53
"2026-03-04 03:05:00",2248,12.72,-7.157,85,4.523,5.265,60.33
"2026-03-04 03:06:00",2249,12.72,-7.143,85.1,3.66,4.265,38.11
"2026-03-04 03:07:00",2250,12.72,-7.183,85.2,2.294,3.699,62.93
"2026-03-04 03:08:00",2251,12.72,-7.192,85.1,1.56,1.999,27.05
"2026-03-04 03:09:00",2252,12.72,-7.262,85,0.633,1.699,34.92
"2026-03-04 03:10:00",2253,12.72,-7.297,85.2,0,0,34.99
"2026-03-04 03:11:00",2254,12.72,-7.371,85,2.091,3.765,60.61
"2026-03-04 03:12:00",2255,12.72,-7.402,85.2,1.808,2.466,82.8
"2026-03-04 03:13:00",2256,12.72,-7.484,84.8,0.253,0.933,103.2
"2026-03-04 03:14:00",2257,12.72,-7.594,84.5,0.344,1.566,100
"2026-03-04 03:15:00",2258,12.72,-7.626,84.8,4.992,7.064,122
"2026-03-04 03:16:00",2259,12.72,-7.294,83.7,6.606,7.597,74.09
"2026-03-04 03:17:00",2260,12.72,-7.093,82.1,8.02,9.4,90.7
"2026-03-04 03:18:00",2261,12.72,-6.886,81.3,7.358,9,116.4
"2026-03-04 03:19:00",2262,12.72,-6.719,79.66,6.889,9.33,76
"2026-03-04 03:20:00",2263,12.72,-6.62,79.28,7.547,8.8,100.1
"2026-03-04 03:21:00",2264,12.72,-6.588,79.32,6.453,8.26,90.8
"2026-03-04 03:22:00",2265,12.72,-6.656,78.6,6.372,7.264,80.6
"2026-03-04 03:23:00",2266,12.72,-6.727,78.7,6.345,6.697,75.22
"2026-03-04 03:24:00",2267,12.71,-6.809,79.69,7.1,7.997,66.51
"2026-03-04 03:25:00",2268,12.71,-6.883,80.2,6.492,7.83,52.21
"2026-03-04 03:26:00",2269,12.72,-6.999,80.9,5.617,6.531,32.12
"2026-03-04 03:27:00",2270,12.72,-7.104,81.8,4.476,5.198,43.03
"2026-03-04 03:28:00",2271,12.72,-7.115,83.1,5.301,6.631,49.65
"2026-03-04 03:29:00",2272,12.72,-7.115,83.2,5.104,6.431,68.73
"2026-03-04 03:30:00",2273,12.72,-7.084,84,5.878,7.397,87.2
"2026-03-04 03:31:00",2274,12.72,-7.095,84.5,5.834,6.897,56.27
"2026-03-04 03:32:00",2275,12.71,-7.109,84.9,4.965,5.798,62.79
"2026-03-04 03:33:00",2276,12.72,-7.197,84.8,4.557,5.964,64.91
"2026-03-04 03:34:00",2277,12.72,-7.18,85.3,4.645,6.564,23.81
"2026-03-04 03:35:00",2278,12.71,-7.245,85.3,4.395,5.898,15.41
"2026-03-04 03:36:00",2279,12.72,-7.313,85.6,3.935,4.831,18.6
"2026-03-04 03:37:00",2280,12.72,-7.393,85.8,3.632,4.232,26.61
"2026-03-04 03:38:00",2281,12.72,-7.407,86.3,2.896,3.265,23.04
"2026-03-04 03:39:00",2282,12.72,-7.456,86.3,2.521,3.132,29.51
"2026-03-04 03:40:00",2283,12.72,-7.47,86.5,4.048,5.198,45.74
"2026-03-04 03:41:00",2284,12.72,-7.354,86.5,3.482,5.431,55.78
"2026-03-04 03:42:00",2285,12.72,-7.289,86.1,2.033,3.065,47.26
"2026-03-04 03:43:00",2286,12.72,-7.252,85.6,3.91,4.498,40.04
"2026-03-04 03:44:00",2287,12.72,-7.215,85.4,4.92,6.597,38.73
"2026-03-04 03:45:00",2288,12.72,-7.161,85.6,5.634,6.397,34.77
"2026-03-04 03:46:00",2289,12.72,-7.122,85.6,5.517,5.864,30.16
"2026-03-04 03:47:00",2290,12.72,-7.128,85.7,4.637,5.131,24.78
"2026-03-04 03:48:00",2291,12.71,-7.21,85.4,3.771,4.365,19.46
"2026-03-04 03:49:00",2292,12.72,-7.29,85.8,4.393,4.831,19.27
"2026-03-04 03:50:00",2293,12.72,-7.284,86.2,4.529,6.164,23.38
"2026-03-04 03:51:00",2294,12.72,-7.25,85.8,4.97,6.264,27.43
"2026-03-04 03:52:00",2295,12.72,-7.233,86.1,4.248,5.131,24.1
"2026-03-04 03:53:00",2296,12.72,-7.187,86,3.873,4.598,11.74
"2026-03-04 03:54:00",2297,12.72,-7.179,86.1,3.862,4.098,14.63
"2026-03-04 03:55:00",2298,12.72,-7.27,85.8,3.143,3.665,11.16
"2026-03-04 03:56:00",2299,12.72,-7.287,86.4,3.846,4.332,14.73
"2026-03-04 03:57:00",2300,12.72,-7.28,86.3,3.932,4.398,19.37
"2026-03-04 03:58:00",2301,12.72,-7.333,86.3,4.668,5.131,29.68
"2026-03-04 03:59:00",2302,12.72,-7.347,86.5,4.559,5.198,22.29
"2026-03-04 04:00:00",2303,12.72,-7.398,86.7,5.487,5.898,24.82
"2026-03-04 04:01:00",2304,12.72,-7.362,87,5.326,5.598,17.39
"2026-03-04 04:02:00",2305,12.72,-7.356,87,4.987,5.631,22.26
"2026-03-04 04:03:00",2306,12.72,-7.345,87.3,4.77,5.398,24.58
"2026-03-04 04:04:00",2307,12.72,-7.339,87.4,4.659,4.998,25.28
"2026-03-04 04:05:00",2308,12.72,-7.37,87.6,4.612,4.898,31.92
"2026-03-04 04:06:00",2309,12.72,-7.342,87.9,4.818,5.165,31.05
"2026-03-04 04:07:00",2310,12.72,-7.286,88.1,4.129,4.965,33.2
"2026-03-04 04:08:00",2311,12.72,-7.295,88.3,4.612,5.531,16.27
"2026-03-04 04:09:00",2312,12.72,-7.301,88.3,3.674,4.931,38.59
"2026-03-04 04:10:00",2313,12.72,-7.306,88.3,4.423,5.198,26.8
"2026-03-04 04:11:00",2314,12.72,-7.258,88.5,3.89,4.698,39.82
"2026-03-04 04:12:00",2315,12.72,-7.243,88.3,4.337,4.831,41.7
"2026-03-04 04:13:00",2316,12.72,-7.212,88.4,5.85,7.93,33.15
"2026-03-04 04:14:00",2317,12.72,-7.077,87.9,4.768,6.297,35.4
"2026-03-04 04:15:00",2318,12.72,-7.06,87.1,4.445,5.998,31.97
"2026-03-04 04:16:00",2319,12.72,-7.074,86.5,4.87,6.597,23.42
"2026-03-04 04:17:00",2320,12.72,-7.156,86.7,4.523,5.165,18.11
"2026-03-04 04:18:00",2321,12.72,-7.219,86.6,4.326,5.165,30.88
"2026-03-04 04:19:00",2322,12.72,-7.281,87,4.282,4.831,25.93
"2026-03-04 04:20:00",2323,12.72,-7.338,87.2,4.262,4.665,32.89
"2026-03-04 04:21:00",2324,12.72,-7.358,87.6,4.173,4.598,25.3
"2026-03-04 04:22:00",2325,12.72,-7.423,87.6,3.929,4.698,22.07
"2026-03-04 04:23:00",2326,12.72,-7.425,88.4,5.331,5.998,34.24
"2026-03-04 04:24:00",2327,12.72,-7.323,88.5,4.609,5.431,24.97
"2026-03-04 04:25:00",2328,12.72,-7.312,88.7,4.859,5.298,32.4
"2026-03-04 04:26:00",2329,12.72,-7.303,88.7,4.068,4.898,20.94
"2026-03-04 04:27:00",2330,12.72,-7.263,89,3.815,4.598,16.42
"2026-03-04 04:28:00",2331,12.72,-7.269,89.2,4.568,5.231,25.26
"2026-03-04 04:29:00",2332,12.72,-7.142,89.4,5.456,6.064,39.5
"2026-03-04 04:30:00",2333,12.72,-7.063,88.9,5.384,5.998,48.8
"2026-03-04 04:31:00",2334,12.72,-6.986,88.6,4.679,6.464,75.92
"2026-03-04 04:32:00",2335,12.72,-6.929,88.2,3.943,4.232,61.52
"2026-03-04 04:33:00",2336,12.72,-6.941,87.7,3.785,4.465,14.13
"2026-03-04 04:34:00",2337,12.72,-6.958,87.3,3.074,4.132,42.84
"2026-03-04 04:35:00",2338,12.72,-7.04,86.8,2.568,3.165,36.41
"2026-03-04 04:36:00",2339,12.72,-7.103,87,3.138,4.532,38.39
"2026-03-04 04:37:00",2340,12.72,-7.148,86.9,2.324,2.799,21.3
"2026-03-04 04:38:00",2341,12.72,-7.25,87.1,2.26,2.599,9.9
"2026-03-04 04:39:00",2342,12.72,-7.332,86.9,1.569,2.199,23.04
"2026-03-04 04:40:00",2343,12.72,-7.494,86.6,2.335,2.866,61.26
"2026-03-04 04:41:00",2344,12.72,-7.55,87.4,2.874,3.432,56.84
"2026-03-04 04:42:00",2345,12.72,-7.494,87.7,2.366,3.132,33.85
"2026-03-04 04:43:00",2346,12.72,-7.497,87.7,1.18,1.699,24.58
"2026-03-04 04:44:00",2347,12.72,-7.514,87.6,0.164,0.833,18.25
"2026-03-04 04:45:00",2348,12.72,-7.627,86.7,0.094,0.833,246.9
"2026-03-04 04:46:00",2349,12.72,-7.84,85.8,0.153,0.666,299.1
"2026-03-04 04:47:00",2350,12.72,-7.979,86.1,0.608,1.266,262.8
"2026-03-04 04:48:00",2351,12.72,-8.09,86.7,0,0,263.7
"2026-03-04 04:49:00",2352,12.72,-8.11,87.6,0,0,263.1
"2026-03-04 04:50:00",2353,12.72,-8.03,88.3,0,0,263.6
"2026-03-04 04:51:00",2354,12.72,-7.992,88.3,0.086,0.766,0.58
"2026-03-04 04:52:00",2355,12.72,-7.975,88.3,1.424,2.299,7.679
"2026-03-04 04:53:00",2356,12.72,-8,88.3,2.768,3.332,16.18
"2026-03-04 04:54:00",2357,12.72,-8.02,88.5,3.454,3.998,29.51
"2026-03-04 04:55:00",2358,12.72,-7.924,89.2,3.996,4.498,31.73
"2026-03-04 04:56:00",2359,12.72,-7.799,89.5,4.42,4.965,34.43
"2026-03-04 04:57:00",2360,12.72,-7.637,89.9,4.418,4.931,48.78
"2026-03-04 04:58:00",2361,12.72,-7.503,90.2,3.152,3.932,19.22
"2026-03-04 04:59:00",2362,12.72,-7.529,90,3.19,3.532,34.05
"2026-03-04 05:00:00",2363,12.72,-7.461,90,2.885,3.465,36.27
"2026-03-04 05:01:00",2364,12.72,-7.483,89.8,1.877,2.299,34.82
"2026-03-04 05:02:00",2365,12.72,-7.577,89.5,0.747,1.599,82.5
"2026-03-04 05:03:00",2366,12.72,-7.741,89,0.311,1.033,126.6
"2026-03-04 05:04:00",2367,12.72,-7.817,89,1.733,3.699,132.2
"2026-03-04 05:05:00",2368,12.72,-7.74,89.6,1.066,2.566,80.4
"2026-03-04 05:06:00",2369,12.72,-7.65,89.8,0.242,1.233,57.04
"2026-03-04 05:07:00",2370,12.72,-7.633,89.8,0,0,61
"2026-03-04 05:08:00",2371,12.72,-7.664,89.6,0,0,60.71
"2026-03-04 05:09:00",2372,12.72,-7.76,88.6,0,0,58.39
"2026-03-04 05:10:00",2373,12.72,-7.856,88.1,0,0,25.16
"2026-03-04 05:11:00",2374,12.72,-7.955,88,0,0,25.16
"2026-03-04 05:12:00",2375,12.72,-7.989,88,0,0,25.16
"2026-03-04 05:13:00",2376,12.72,-8.02,88.2,0,0,25.16
"2026-03-04 05:14:00",2377,12.72,-8.14,86.6,0.705,1.666,25.24
"2026-03-04 05:15:00",2378,12.72,-8.47,85.8,2.044,2.399,215.4
"2026-03-04 05:16:00",2379,12.72,-8.7,86.2,1.76,2.132,215.4
"2026-03-04 05:17:00",2380,12.72,-8.85,86.5,0.575,1.499,215.3
"2026-03-04 05:18:00",2381,12.72,-9.02,86.4,0,0,215.4
"2026-03-04 05:19:00",2382,12.72,-9.12,87,0,0,215.4
"2026-03-04 05:20:00",2383,12.72,-9.13,87.5,0,0,198.4
"2026-03-04 05:21:00",2384,12.72,-9.12,88.1,0,0,198.4
"2026-03-04 05:22:00",2385,12.72,-9.07,88.8,0,0,228.7
"2026-03-04 05:23:00",2386,12.71,-8.99,89.5,0,0,228.7
"2026-03-04 05:24:00",2387,12.71,-8.87,90.2,0,0,228.7
"2026-03-04 05:25:00",2388,12.72,-8.74,91,0,0,252.2
"2026-03-04 05:26:00",2389,12.71,-8.62,90.9,0,0,252.2
"2026-03-04 05:27:00",2390,12.71,-8.6,90.6,1.144,3.532,208.4
"2026-03-04 05:28:00",2391,12.71,-8.58,91.3,2.191,3.765,225.1
"2026-03-04 05:29:00",2392,12.71,-8.5,91.2,2.094,2.666,189.7
"2026-03-04 05:30:00",2393,12.71,-8.5,91.2,0.383,2.033,202.8
"2026-03-04 05:31:00",2394,12.71,-8.43,91.3,0.686,0.966,220.7
"2026-03-04 05:32:00",2395,12.71,-8.36,91.5,0.044,0.533,262.2
"2026-03-04 05:33:00",2396,12.71,-8.23,91.5,0,0,267.4
